epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,945.367,1.46854,1.33887,1.41386,1.2701,0.48239,0.74717,0.61055,0.32117,0.48239,0.74717,0.6027,0.24821,1.0762,0.93157,0.91821,1.03829,0.00176948,0.00176948,0.00176948
135,952.398,1.17501,0.91669,1.08764,1.00707,0.49745,0.8,0.58999,0.28828,0.50533,0.6,0.55955,0.25017,0.98998,0.91249,0.83595,0.97471,0.00176621,0.00176621,0.00176621
136,959.523,1.24268,1.11553,1.12554,1.09028,0.41149,0.6,0.59127,0.30568,0.70105,0.4,0.56314,0.28855,1.03801,0.90426,0.79122,0.9445,0.00176292,0.00176292,0.00176292
137,966.208,1.3035,1.14163,1.1787,1.14836,0.41651,0.7,0.57722,0.33277,0.41651,0.7,0.5399,0.24273,1.06835,0.98545,0.90292,0.93448,0.00175961,0.00175961,0.00175961
138,973.322,1.16018,1.13402,1.08768,1.02102,0.55909,0.6,0.69392,0.40857,0.55909,0.6,0.71393,0.34293,1.05131,0.86182,0.95697,0.98843,0.00175628,0.00175628,0.00175628
139,980.601,1.1147,1.01154,1.04788,0.95988,0.70794,0.7,0.68857,0.39737,0.70794,0.7,0.69528,0.30005,1.05173,0.96481,0.93928,0.97265,0.00175294,0.00175294,0.00175294
140,987.258,1.14326,1.09848,1.03569,1.0076,0.65301,0.9,0.79978,0.40502,0.65301,0.9,0.79978,0.34446,1.09852,0.90941,0.83969,1.01532,0.00174958,0.00174958,0.00174958
141,994.147,1.02448,0.96532,0.92339,0.91781,0.92442,0.5,0.74631,0.36067,0.92442,0.5,0.74631,0.28481,1.14947,0.97948,0.90882,1.00583,0.0017462,0.0017462,0.0017462
142,1000.89,1.17746,0.99741,1.05409,1.0407,0.5555,0.8,0.71954,0.38552,0.5555,0.8,0.72584,0.27201,1.0766,0.92052,0.98766,0.96133,0.0017428,0.0017428,0.0017428
143,1007.53,1.20511,1.05847,1.14329,0.98604,0.71179,0.74321,0.73117,0.38655,0.71179,0.74321,0.74361,0.26402,1.04868,0.92211,0.88167,1.00244,0.00173938,0.00173938,0.00173938
144,1014.22,1.2177,1.10887,1.14199,1.02334,0.64718,0.7,0.73029,0.38034,0.64718,0.7,0.74429,0.26461,1.16116,0.966,0.88564,1.00341,0.00173595,0.00173595,0.00173595
145,1020.95,1.0725,1.1058,0.94494,0.94301,0.78755,0.6,0.71447,0.38228,0.49822,0.8,0.58474,0.26131,1.02553,0.88694,0.85656,0.98189,0.0017325,0.0017325,0.0017325
146,1027.93,1.22028,1.19531,1.13338,1.07105,0.91391,0.6,0.78803,0.37765,0.74793,0.5,0.61169,0.18303,1.15909,1.09339,0.8687,1.09186,0.00172903,0.00172903,0.00172903
147,1034.75,1.17547,1.03415,1.09504,1.0858,0.88727,0.78833,0.8068,0.37185,0.77603,0.6937,0.64359,0.23081,1.28328,1.05364,0.87754,1.0055,0.00172555,0.00172555,0.00172555
148,1042.07,1.46089,1.28901,1.4404,1.29594,0.91894,0.9,0.92833,0.51594,0.80358,0.8,0.80258,0.36249,0.93215,0.87891,0.81603,0.90204,0.00172205,0.00172205,0.00172205
149,1049.24,1.17477,0.96999,1.05851,1.01811,0.89022,0.81194,0.89939,0.51217,0.79115,0.76018,0.7839,0.37123,0.95373,0.81675,0.83388,0.89217,0.00171853,0.00171853,0.00171853
150,1056.37,1.17143,1.07041,1.02168,1.00319,0.80314,0.9,0.88024,0.51432,0.70571,0.8,0.72917,0.35354,1.00151,0.86477,0.80186,0.87199,0.001715,0.001715,0.001715
151,1063.39,1.25473,1.12719,1.26307,1.08248,0.79746,0.8,0.81265,0.46074,0.66805,0.7,0.73088,0.35922,0.99374,0.84902,0.85751,0.88769,0.00171145,0.00171145,0.00171145
152,1070.14,1.22161,1.09271,1.16344,1.04593,0.70238,0.7,0.71143,0.38415,0.70238,0.7,0.68782,0.36627,1.06228,0.79661,0.85816,0.92026,0.00170788,0.00170788,0.00170788
153,1077.07,1.20388,1.14512,1.20262,1.0737,0.51902,0.7,0.61877,0.22168,0.51902,0.7,0.5992,0.21673,1.26475,1.03529,0.95721,0.99854,0.0017043,0.0017043,0.0017043
154,1084.13,1.24014,1.18174,1.04585,1.13403,0.69041,0.7,0.71653,0.35693,0.69041,0.7,0.69174,0.28796,1.27252,1.03442,0.9395,1.06202,0.0017007,0.0017007,0.0017007
155,1090.84,1.26916,1.21836,1.24253,1.10683,1,0.58859,0.81237,0.44548,0.91033,0.7,0.78438,0.40631,1.06709,0.84593,0.81533,0.98635,0.00169709,0.00169709,0.00169709
156,1097.84,1.15256,1.1764,1.19643,1.06052,0.74187,0.9,0.9,0.44514,0.68657,0.9,0.79339,0.30554,1.05037,0.91216,0.90245,0.98637,0.00169346,0.00169346,0.00169346
157,1104.86,1.39981,1.32302,1.36959,1.23044,0.85439,0.58843,0.72336,0.39502,0.85439,0.58843,0.68973,0.25427,1.03522,1.06869,0.7629,0.9502,0.00168981,0.00168981,0.00168981
158,1112.02,1.19376,1.18264,1.10252,1.02699,0.67975,0.7,0.69834,0.371,0.67975,0.7,0.68507,0.31249,0.983,0.89782,0.98636,0.94253,0.00168615,0.00168615,0.00168615
159,1119.02,1.19406,1.13756,1.02672,1.03438,0.47433,0.63325,0.62286,0.29051,0.62106,0.65792,0.6529,0.28158,1.16862,0.96284,0.97127,0.96322,0.00168248,0.00168248,0.00168248
160,1125.89,1.31922,1.2228,1.15714,1.15771,0.57723,0.9,0.65132,0.43076,0.68309,0.7,0.67179,0.28064,0.86709,0.9683,0.82642,0.82145,0.00167878,0.00167878,0.00167878
161,1132.68,1.18827,1.18491,0.98707,1.0076,0.63593,0.69881,0.66612,0.41732,0.66126,0.7,0.68894,0.32393,1.04841,0.94353,1.01082,0.91318,0.00167508,0.00167508,0.00167508
162,1139.9,1.14835,1.08114,1.0106,1.03409,0.71178,0.6,0.68674,0.45394,0.87475,0.69861,0.73929,0.40189,1.13117,0.80503,0.95773,1.07312,0.00167136,0.00167136,0.00167136
163,1146.78,1.10305,1.05172,0.9864,0.94165,0.85667,0.6,0.77852,0.47979,0.79145,0.7,0.81196,0.36457,1.20084,0.83718,1.12343,1.03846,0.00166762,0.00166762,0.00166762
164,1153.73,1.18023,1.22962,1.10598,1.06421,0.85234,0.8,0.82846,0.4533,0.74369,0.7,0.6899,0.28987,1.102,0.90956,1.14629,0.95134,0.00166387,0.00166387,0.00166387
165,1160.49,1.15183,1.08345,1.16975,0.99035,0.98865,0.8,0.80625,0.47488,0.85608,0.7,0.70511,0.32343,1.09851,0.8395,1.11761,0.98553,0.00166011,0.00166011,0.00166011
166,1167.74,1.21359,1.0799,1.15719,1.09979,0.87546,0.8,0.83299,0.45747,0.76189,0.7,0.69906,0.35264,0.93592,0.82731,0.88953,0.9241,0.00165633,0.00165633,0.00165633
167,1174.65,1.14734,1.11271,1.03213,0.98614,0.78377,0.72697,0.77026,0.3427,0.67954,0.63861,0.61772,0.29854,1.0622,0.92414,0.95089,0.96617,0.00165254,0.00165254,0.00165254
168,1181.12,1.2102,1.07681,1.16729,1.03796,0.45852,0.8,0.58012,0.30214,0.66784,0.6,0.63693,0.29985,1.13151,0.90676,0.95784,0.99714,0.00164873,0.00164873,0.00164873
169,1188.22,1.17115,1.0756,1.05732,1.01468,0.65188,0.8,0.76989,0.38646,0.56017,0.7,0.63325,0.25273,1.14343,0.95652,0.84162,1.02802,0.00164491,0.00164491,0.00164491
170,1194.99,1.17397,1.10362,0.97672,1.01245,0.71864,0.76835,0.75659,0.35305,0.5579,0.7,0.60294,0.20254,1.19285,1.00478,0.78129,1.04318,0.00164108,0.00164108,0.00164108
171,1201.84,1.31406,1.42376,1.28425,1.13742,0.66543,0.6,0.70358,0.34921,0.53639,0.5,0.48245,0.24337,1.03088,0.90235,0.77954,0.91696,0.00163723,0.00163723,0.00163723
172,1208.9,1.15158,1.0802,1.01517,1.01714,0.60531,0.6,0.69965,0.37174,0.51905,0.8,0.58748,0.21494,0.9942,1.00137,0.81531,0.93425,0.00163337,0.00163337,0.00163337
173,1216.03,1.33113,1.30824,1.15136,1.13981,0.84841,0.7,0.79622,0.34784,0.72256,0.6,0.67288,0.26358,1.14715,0.88113,0.84123,1.00574,0.00162949,0.00162949,0.00162949
174,1222.99,1.30184,1.14531,1.15238,1.15085,0.92988,0.6,0.76597,0.41191,0.92988,0.6,0.76932,0.28359,1.06483,0.86504,0.83036,0.93379,0.00162561,0.00162561,0.00162561
175,1229.86,1.14855,1.08567,1.07514,1.02771,0.55978,0.76466,0.70308,0.47753,0.55978,0.76466,0.70308,0.32883,0.84038,0.85441,0.85967,0.9019,0.00162171,0.00162171,0.00162171
176,1236.65,1.15743,1.19198,1.17103,1.07189,0.52625,0.77875,0.64426,0.43332,0.59159,0.7,0.67092,0.32164,0.89889,0.7958,0.82356,0.89703,0.00161779,0.00161779,0.00161779
177,1243.92,1.08149,0.99059,0.93338,0.96307,0.64617,0.8,0.66521,0.32311,0.66402,0.8,0.75904,0.31863,1.06914,0.87414,0.91074,0.86873,0.00161387,0.00161387,0.00161387
178,1250.89,1.0724,0.97703,0.96943,1.04583,0.79817,0.79175,0.75718,0.42458,0.79817,0.79175,0.75718,0.3787,0.93019,0.7832,0.73856,0.78349,0.00160993,0.00160993,0.00160993
179,1257.64,1.12685,1.18528,1.14486,0.9697,0.96017,0.8,0.8911,0.49748,0.96017,0.8,0.8911,0.47944,0.83302,0.72081,0.70536,0.79413,0.00160598,0.00160598,0.00160598
180,1264.53,1.28717,1.23672,1.2162,1.11813,0.81106,0.9,0.87346,0.46676,0.81106,0.9,0.87346,0.31854,0.94507,0.85765,0.70596,0.85509,0.00160202,0.00160202,0.00160202
181,1271.48,1.28879,1.3053,1.20056,1.11168,0.98324,0.8,0.89929,0.41545,0.98324,0.8,0.89929,0.25783,1.12294,0.88922,0.76849,0.89774,0.00159805,0.00159805,0.00159805
182,1278.39,1.07909,1.11889,0.98781,0.95827,0.94088,0.8,0.87824,0.44096,0.81941,0.7,0.72896,0.30573,1.00468,0.89473,0.78395,0.86108,0.00159406,0.00159406,0.00159406
183,1285.14,1.30041,1.33192,1.07134,1.09279,0.93801,0.8,0.84848,0.47054,0.81819,0.7,0.71679,0.31883,0.90304,0.92137,0.82467,0.8266,0.00159006,0.00159006,0.00159006
184,1291.82,1.30671,1.23897,1.24049,1.2107,0.86524,0.8,0.84493,0.43487,0.75532,0.7,0.71518,0.25485,1.08853,0.95961,0.70879,0.89978,0.00158605,0.00158605,0.00158605
185,1298.64,1.11204,1.07238,1.02078,1.02732,0.89131,0.82178,0.90387,0.46242,0.77348,0.8,0.72059,0.28651,1.0164,1.01497,0.68355,0.91125,0.00158203,0.00158203,0.00158203
186,1305.32,1.2387,1.12645,1.13061,1.0916,0.84771,0.8,0.85075,0.47359,0.73613,0.7,0.68585,0.31425,0.95341,0.89078,0.6962,0.85572,0.001578,0.001578,0.001578
187,1312.29,1.22792,1.22557,1.11946,1.09901,0.83308,0.8,0.86377,0.42162,0.72278,0.7,0.69144,0.2804,1.02925,0.89738,0.70537,0.89355,0.00157396,0.00157396,0.00157396
188,1319.2,1.25207,1.26461,1.21077,1.0944,0.81435,0.9,0.86919,0.39188,0.67482,0.8,0.68745,0.23346,1.04969,0.94761,0.80673,0.87047,0.00156991,0.00156991,0.00156991
189,1326.48,1.16157,1.04817,1.16788,0.99319,1,0.80087,0.90851,0.51327,1,0.80087,0.91773,0.34341,0.8637,0.92948,0.76416,0.80112,0.00156585,0.00156585,0.00156585
190,1333.45,1.23036,1.13779,1.09731,1.0948,0.8914,0.9,0.92357,0.54563,0.8914,0.9,0.94045,0.42865,0.84809,0.73428,0.64433,0.79614,0.00156177,0.00156177,0.00156177
191,1340.16,1.14614,1.00425,1.13701,0.99655,0.88886,0.79977,0.91152,0.48012,0.88886,0.79977,0.91152,0.33112,1.00639,0.82313,0.76194,0.87004,0.00155769,0.00155769,0.00155769
192,1347.13,1.26012,1.27852,1.20775,1.08106,0.89196,0.82767,0.935,0.52882,0.89196,0.82767,0.935,0.38669,1.03579,0.83325,0.7198,0.95924,0.00155359,0.00155359,0.00155359
193,1353.85,1.07506,1.01258,1.0362,0.92188,0.89845,0.88608,0.91071,0.50733,0.84585,0.8,0.85056,0.4426,0.87492,0.78663,0.76762,0.82777,0.00154949,0.00154949,0.00154949
194,1360.81,0.93249,0.81034,0.90443,0.81,0.87212,0.7,0.82701,0.48566,0.87212,0.7,0.82701,0.42781,0.89493,0.80572,0.84259,0.82814,0.00154537,0.00154537,0.00154537
195,1367.74,1.14909,1.14549,1.1845,1.01488,0.84059,0.8,0.83502,0.50945,0.84059,0.8,0.83502,0.41422,0.89085,0.81532,0.76537,0.81056,0.00154125,0.00154125,0.00154125
196,1374.53,1.00151,0.96835,1.08592,0.90829,0.71312,0.8,0.80286,0.46684,0.71312,0.8,0.80286,0.37984,0.86339,0.82205,0.80031,0.82522,0.00153712,0.00153712,0.00153712
197,1381.43,1.16806,1.04444,1.05958,1.07324,0.76021,0.95309,0.92885,0.54774,0.76021,0.95309,0.92885,0.35121,0.89534,0.90209,0.72357,0.89661,0.00153297,0.00153297,0.00153297
198,1388.18,1.08136,1.04246,1.02274,0.94155,0.89467,0.7,0.8752,0.52247,0.76491,0.6,0.77031,0.31533,0.99723,0.9561,0.77405,0.91942,0.00152882,0.00152882,0.00152882
199,1394.84,1.24061,1.06783,1.0042,1.0877,0.69078,0.9,0.83228,0.53981,0.69078,0.9,0.83228,0.3941,0.79549,0.86448,0.70976,0.84215,0.00152466,0.00152466,0.00152466
200,1401.8,1.10944,1.12128,0.96285,0.99889,0.68872,0.8,0.82261,0.56856,0.68872,0.8,0.83201,0.38439,0.76359,0.93104,0.71965,0.79545,0.00152049,0.00152049,0.00152049
201,1408.6,1.15321,1.16213,1.05263,1.14198,0.76884,0.8,0.84881,0.53949,0.76884,0.8,0.84881,0.44132,0.74791,0.82859,0.68302,0.78782,0.00151631,0.00151631,0.00151631
202,1415.6,1.22026,1.15362,1.15593,1.06781,0.79763,0.7,0.84679,0.53197,0.79763,0.7,0.85118,0.38301,0.81931,0.96316,0.67964,0.79699,0.00151212,0.00151212,0.00151212
203,1423.13,1.05401,1.15163,0.9539,0.94829,0.95676,0.7,0.86512,0.56967,0.81926,0.6,0.74339,0.36457,0.85478,1.03449,0.70488,0.79316,0.00150793,0.00150793,0.00150793
204,1429.76,1.10019,1.07434,1.10849,0.97841,0.87856,0.6,0.82066,0.53487,0.7185,0.51181,0.70564,0.36083,0.83116,0.85161,0.76473,0.79329,0.00150373,0.00150373,0.00150373
205,1436.48,1.20441,1.21137,1.14227,1.07307,0.85076,0.7,0.81458,0.50003,0.85076,0.7,0.77183,0.37836,0.94994,0.87409,0.84967,0.84002,0.00149951,0.00149951,0.00149951
206,1443.49,1.28241,1.2007,1.14365,1.12907,0.95524,0.7,0.7974,0.47566,0.95524,0.7,0.77263,0.33447,1.00361,0.98079,0.88678,0.84985,0.00149529,0.00149529,0.00149529
207,1450.34,1.10809,1.00915,1.05403,1.02245,0.86883,0.8,0.81641,0.49734,0.86883,0.8,0.80606,0.42129,0.74799,0.82833,0.84819,0.74956,0.00149107,0.00149107,0.00149107
208,1457.06,1.23142,1.03941,1.24634,1.04064,0.97932,0.7,0.77107,0.40783,0.97932,0.7,0.78829,0.40399,0.98195,0.85354,0.92596,0.84603,0.00148683,0.00148683,0.00148683
209,1464.03,1.16126,1.09684,1.05859,1.04234,0.84911,0.7,0.73944,0.42557,0.96873,0.8,0.83829,0.32586,1.0798,0.99846,0.95713,0.92422,0.00148259,0.00148259,0.00148259
210,1471.17,1.09078,1.08794,1.0357,1.00889,0.75246,0.7,0.71024,0.47667,0.86229,0.8,0.81804,0.41761,0.88069,0.85668,0.74644,0.81255,0.00147834,0.00147834,0.00147834
211,1478.21,1.13051,1.03949,0.93996,1.02032,0.83955,0.8,0.83213,0.45396,0.83955,0.8,0.82828,0.38489,0.95865,0.97697,0.73749,0.8923,0.00147408,0.00147408,0.00147408
212,1485.61,1.07149,1.12847,1.01761,1.04327,0.88746,0.78968,0.84427,0.48134,0.88746,0.78968,0.8748,0.37049,1.04782,0.8371,0.73061,0.95121,0.00146982,0.00146982,0.00146982
213,1492.58,1.06317,1.1006,0.96935,1.02316,0.86812,0.8,0.82536,0.42468,0.71976,0.77246,0.75297,0.33935,1.03977,0.78696,0.78581,0.94454,0.00146555,0.00146555,0.00146555
214,1499.32,1.20448,1.06831,1.04802,1.11701,0.96349,0.7,0.81945,0.52051,0.96349,0.7,0.8068,0.324,1.01996,0.95329,0.75754,0.92254,0.00146127,0.00146127,0.00146127
215,1506.46,1.14312,1.08991,1.07411,1.05683,1,0.79305,0.84743,0.54599,1,0.79305,0.83606,0.37141,0.99186,0.92818,0.82055,0.91653,0.00145699,0.00145699,0.00145699
216,1513.42,1.13427,1.18495,1.10158,1.07294,0.897,0.87299,0.87167,0.51214,0.897,0.87299,0.87167,0.37644,0.9648,0.87571,0.75827,0.92076,0.0014527,0.0014527,0.0014527
217,1520.44,1.1233,1.17883,1.11811,1.06741,0.80982,0.9,0.87773,0.48056,0.80982,0.9,0.87773,0.37792,0.98138,0.84758,0.78782,0.88237,0.0014484,0.0014484,0.0014484
218,1527.51,1.15459,1.1947,1.04043,1.0374,0.91882,0.8,0.92682,0.48215,0.91882,0.8,0.92682,0.40013,1.00946,0.85792,0.76125,0.90501,0.0014441,0.0014441,0.0014441
219,1534.43,1.03932,1.0405,0.89321,1.01806,1,0.69447,0.89848,0.4462,0.8557,0.7,0.79472,0.38024,1.09911,0.88718,0.72365,0.97922,0.0014398,0.0014398,0.0014398
220,1541.44,0.86298,0.83233,0.8195,0.8057,0.65412,0.8,0.83239,0.44118,0.98383,0.6,0.79984,0.35711,1.15188,0.87226,0.76222,0.9815,0.00143548,0.00143548,0.00143548
221,1547.86,1.17802,0.97341,1.03323,0.99234,1,0.68991,0.83833,0.53546,1,0.68991,0.83929,0.35533,1.03179,0.92047,0.80931,0.92976,0.00143117,0.00143117,0.00143117
222,1554.91,1.2043,1.19831,1.23083,1.06564,0.89168,0.82513,0.8818,0.52033,0.78727,0.7427,0.75864,0.31219,1.00442,1.03666,0.75336,0.96654,0.00142684,0.00142684,0.00142684
223,1561.78,1.28823,1.20291,1.27783,1.17553,1,0.8817,0.92278,0.5446,1,0.8817,0.92278,0.39991,0.95965,0.88969,0.77515,0.90529,0.00142252,0.00142252,0.00142252
224,1569.03,1.02158,0.96362,1.09829,0.96799,0.98082,0.9,0.91167,0.57229,0.98082,0.9,0.91722,0.4608,0.92883,0.79159,0.76713,0.90249,0.00141818,0.00141818,0.00141818
225,1575.88,1.1268,1.0537,1.18836,1.02142,1,0.68855,0.80074,0.54507,1,0.68855,0.77326,0.39113,0.93749,0.90838,0.81342,0.9223,0.00141385,0.00141385,0.00141385
226,1583.17,1.00939,0.89426,1.04076,0.92388,0.85134,0.7,0.78548,0.46952,0.85134,0.7,0.75963,0.34831,1.00236,0.91007,0.79454,0.8992,0.0014095,0.0014095,0.0014095
227,1590.1,1.08879,1.06845,1.15087,0.98775,0.8641,0.5,0.74226,0.4225,0.8641,0.5,0.7255,0.28688,1.04077,0.90346,0.82348,0.90311,0.00140516,0.00140516,0.00140516
228,1597.23,1.13257,1.02962,1.10623,0.98285,0.81473,0.9,0.85055,0.48417,0.81473,0.9,0.8235,0.3498,1.00412,0.92612,0.80364,0.8926,0.00140081,0.00140081,0.00140081
229,1603.99,0.98233,0.97464,0.95699,0.88354,1,0.75898,0.89439,0.52933,1,0.75898,0.87694,0.42787,0.92633,0.83748,0.72945,0.87206,0.00139645,0.00139645,0.00139645
230,1611.07,1.0362,0.9393,1.07184,0.91979,0.7953,0.8,0.80757,0.44803,0.7953,0.8,0.80757,0.38536,0.91706,0.78773,0.84366,0.89796,0.0013921,0.0013921,0.0013921
231,1618.43,1.00776,0.96164,1.03738,0.95892,1,0.69908,0.8378,0.46617,1,0.69908,0.79544,0.40275,0.91714,0.77897,0.80675,0.87822,0.00138773,0.00138773,0.00138773
232,1625.44,1.12341,1.02184,1.10324,1.0243,0.88754,0.79031,0.8916,0.46158,0.9556,0.6,0.81131,0.37061,0.98358,0.95185,0.77269,0.84808,0.00138337,0.00138337,0.00138337
233,1632.59,0.93808,0.98148,0.82536,0.86541,0.98248,0.7,0.88641,0.52139,0.98248,0.7,0.88641,0.42362,0.92801,0.87037,0.76391,0.8365,0.001379,0.001379,0.001379
234,1639.5,1.02911,1.02016,0.91678,0.98041,0.84951,0.9,0.90346,0.534,0.84951,0.9,0.90346,0.43567,0.88862,0.81456,0.70586,0.80675,0.00137463,0.00137463,0.00137463
235,1646.45,1.29763,1.23368,1.226,1.135,0.88579,1,0.995,0.64541,0.88579,1,0.995,0.5076,0.86731,0.82332,0.60777,0.7692,0.00137025,0.00137025,0.00137025
236,1653.32,1.04348,0.9462,0.9294,0.91404,0.98248,0.8,0.95374,0.57344,0.98248,0.8,0.95374,0.49594,0.91842,0.87837,0.66333,0.78561,0.00136588,0.00136588,0.00136588
237,1659.94,1.13092,1.00221,0.94703,0.98092,1,0.69066,0.79527,0.49491,1,0.69066,0.78596,0.37935,1.09116,0.93991,0.81685,0.86406,0.0013615,0.0013615,0.0013615
238,1666.83,1.10896,1.02768,1.06772,1.01611,0.74999,0.7,0.6961,0.43626,0.74999,0.7,0.72188,0.4114,1.052,0.81434,0.96058,0.93243,0.00135711,0.00135711,0.00135711
239,1673.53,0.95767,0.96996,0.88946,0.86792,0.64514,0.8,0.73391,0.49572,0.64514,0.8,0.76874,0.39447,1.0101,0.8559,0.80991,0.85653,0.00135273,0.00135273,0.00135273
240,1680.52,1.07653,1.10016,0.95342,0.96903,0.98013,0.8,0.91423,0.57095,0.98013,0.8,0.91423,0.42188,0.8265,0.89489,0.72592,0.79124,0.00134834,0.00134834,0.00134834
241,1687.59,1.18638,1.08128,1.12903,1.05272,1,0.77424,0.905,0.58413,1,0.77424,0.91056,0.42127,0.83757,0.85148,0.69863,0.79719,0.00134395,0.00134395,0.00134395
242,1694.45,0.99216,0.95124,1.01728,0.93909,0.85149,0.7,0.81604,0.52547,0.85149,0.7,0.80983,0.38846,0.95468,0.91562,0.73796,0.84779,0.00133956,0.00133956,0.00133956
243,1701.67,1.03159,1.04175,0.93587,0.96914,0.8002,0.7,0.78869,0.50668,0.8002,0.7,0.79614,0.37421,0.80077,0.93753,0.7228,0.81715,0.00133517,0.00133517,0.00133517
244,1708.51,1.08526,1.03665,0.88937,0.95933,0.8473,0.7,0.80226,0.54369,0.8473,0.7,0.80226,0.43553,0.81363,0.88082,0.68915,0.7944,0.00133078,0.00133078,0.00133078
245,1715.24,0.97324,0.87106,0.8528,0.88305,0.85462,0.8,0.84423,0.60959,0.85462,0.8,0.85125,0.4669,0.7573,0.86628,0.65081,0.75846,0.00132638,0.00132638,0.00132638
246,1722.2,1.05973,1.03946,0.89812,1.00883,0.89706,0.87355,0.925,0.59559,0.89706,0.87355,0.9153,0.37736,0.76233,1.02969,0.67269,0.75332,0.00132199,0.00132199,0.00132199
247,1729.13,1.16032,1.16905,1.10795,1.02495,0.98762,0.8,0.89125,0.56605,0.84563,0.7,0.79983,0.36656,0.82321,0.97646,0.70158,0.79097,0.00131759,0.00131759,0.00131759
248,1735.92,0.96079,1.01229,1.02346,0.91923,0.78315,0.8,0.84961,0.46675,0.78315,0.8,0.76461,0.33532,0.82456,0.89632,0.72102,0.84425,0.00131319,0.00131319,0.00131319
249,1742.85,1.11927,1.16484,1.03677,1.06119,0.716,0.8,0.85979,0.46849,0.716,0.8,0.77479,0.37751,0.84057,0.86853,0.72221,0.84988,0.0013088,0.0013088,0.0013088
250,1749.75,1.11216,1.12164,1.02506,0.99679,0.80212,0.8,0.8897,0.50668,0.75851,0.8,0.76942,0.37133,0.92656,0.82404,0.69176,0.84825,0.0013044,0.0013044,0.0013044
251,1756.92,1.03836,0.95798,0.95195,0.96815,0.74327,0.8704,0.8816,0.45533,0.74327,0.8704,0.8816,0.32411,0.88172,0.89991,0.68301,0.83472,0.0013,0.0013,0.0013
252,1763.97,1.35685,1.24969,1.2457,1.25783,1,0.69828,0.86726,0.48465,1,0.69828,0.88241,0.37226,0.86988,0.90535,0.66575,0.83454,0.0012956,0.0012956,0.0012956
253,1770.68,1.25585,1.2148,1.14756,1.16534,0.88075,0.74144,0.8883,0.52983,0.88075,0.74144,0.89735,0.4028,0.83656,0.82846,0.65198,0.82027,0.0012912,0.0012912,0.0012912
254,1777.6,0.91839,0.89653,0.86193,0.89144,1,0.77076,0.88987,0.51114,1,0.77076,0.8928,0.40295,0.94995,0.83138,0.70372,0.86408,0.00128681,0.00128681,0.00128681
255,1784.8,1.06658,1.11623,0.98605,1.00361,1,0.78432,0.87208,0.46496,1,0.78432,0.88458,0.3798,0.98802,0.85991,0.66745,0.87849,0.00128241,0.00128241,0.00128241
256,1791.78,1.07963,1.09317,1.03984,1.0353,1,0.79446,0.88357,0.52602,0.87462,0.69785,0.80044,0.3961,0.89507,0.84943,0.66173,0.84257,0.00127801,0.00127801,0.00127801
257,1798.92,1.0441,1.12442,0.96354,0.93158,0.92066,0.7,0.8633,0.55731,0.92066,0.7,0.90373,0.46707,0.88343,0.84296,0.71849,0.80208,0.00127362,0.00127362,0.00127362
258,1805.9,1.07281,0.99433,1.06442,0.97692,1,0.77438,0.89632,0.55213,1,0.79568,0.97833,0.4792,0.76638,0.85835,0.67201,0.79226,0.00126922,0.00126922,0.00126922
259,1812.73,0.98292,0.9699,0.93497,0.94383,1,0.68939,0.88346,0.50829,1,0.68939,0.89045,0.43651,0.84099,0.9414,0.63921,0.79607,0.00126483,0.00126483,0.00126483
260,1819.51,1.06748,0.95463,1.03166,0.94069,1,0.79038,0.86397,0.48994,1,0.79038,0.86397,0.45988,0.81415,0.85275,0.6788,0.80823,0.00126044,0.00126044,0.00126044
261,1826.46,1.0337,1.01512,0.95911,0.96707,0.80172,0.8,0.83944,0.50776,0.80172,0.8,0.83944,0.38679,0.81273,0.95103,0.7535,0.80457,0.00125605,0.00125605,0.00125605
262,1833.55,1.20907,1.17391,1.08341,1.11687,0.8591,0.7,0.85221,0.50472,0.8591,0.7,0.85221,0.32891,0.85203,1.00992,0.75485,0.79174,0.00125166,0.00125166,0.00125166
263,1840.1,1.14681,1.19496,1.09188,1.06727,0.964,0.7,0.87513,0.48548,0.964,0.7,0.87513,0.42355,0.8567,0.84056,0.68175,0.80478,0.00124727,0.00124727,0.00124727
264,1847.15,0.91546,0.87595,0.90362,0.82083,1,0.78759,0.87704,0.49569,1,0.78759,0.87704,0.4106,0.81008,0.83886,0.67876,0.76082,0.00124289,0.00124289,0.00124289
265,1854.29,1.16883,1.33527,1.10222,1.06714,0.93554,0.7,0.84954,0.53087,0.93554,0.7,0.84954,0.41841,0.87623,0.79106,0.71184,0.75173,0.0012385,0.0012385,0.0012385
266,1860.94,1.13828,1.15132,1.01975,1.07123,0.9963,0.8,0.88348,0.52426,0.9963,0.8,0.88348,0.42014,0.83675,0.78781,0.66721,0.74517,0.00123412,0.00123412,0.00123412
267,1867.99,0.95591,1.09691,0.97439,0.88256,0.97408,0.8,0.89346,0.53356,0.97408,0.8,0.92,0.33694,0.83576,0.91907,0.66159,0.77271,0.00122975,0.00122975,0.00122975
